Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Fast Forward French Inc, Kanata, Ontario","Fast Forward French Inc, Kanata, Ontario",0,220206
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Insitu Services linguistiques, Gatineau, Quebec","Insitu Services linguistiques, Gatineau, Québec",0,121228
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Institute on Governance, Ottawa, Ontario","Institut sur la gouvernance, Ottawa, Ontario",0,117400
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","MaRS Discovery District, Toronto, Ontario","MaRS Discovery District, Toronto, Ontario",0,135000
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (433 payees)","Paiements de service inférieurs à 100 000 $ (433 bénéficiaires)",0,2168396
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",044,"Training and Educational Services","Services d'enseignement et de formation",,,3610578,0
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Adpearl Inc, Ancaster, Ontario","Adpearl Inc, Ancaster, Ontario",0,549174
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Bayshore Healthcare, Mississauga, Ontario","Bayshore Soins de santé, Mississauga, Ontario",0,206839
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Calian Ltd, Ottawa, Ontario","Calian Ltd, Ottawa, Ontario",0,113722
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Canadian Red Cross Society, Saint John, New Brunswick","Société canadienne de la Croix-Rouge, Saint John, Nouveau-Brunswick",0,18364535
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Department of Employment and Social Development, Gatineau, Quebec","Ministère de l'Emploi et du Développement social, Gatineau, Québec",0,8862722
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services governementaux, Gatineau, Québec",0,493351
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","MacKinnon and Bowes Limited, Toronto, Ontario","MacKinnon and Bowes Limited, Toronto, Ontario",0,175588
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","National Research Council of Canada, Ottawa, Ontario","Conseil national de recherches du Canada, Ottawa, Ontario",0,975000
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Service payments under $100,000 (54 payees)","Paiements de service inférieurs à 100 000 $ (54 bénéficiaires)",0,432287
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","SOS Nurse Inc, Vimont, Quebec","SOS Infirmière Inc, Vimont, Québec",0,440042
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Sunnybrook Health Sciences Centre, Toronto, Ontario","Sunnybrook Health Sciences Centre, Toronto, Ontario",0,142500
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","University of Guelph, Guelph, Ontario","University of Guelph, Guelph, Ontario",0,215416
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","University of Ottawa, Ottawa, Ontario","Université d'Ottawa, Ottawa, Ontario",0,559470
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",045,"Health and Welfare Services","Services de santé et de bien-être",,,31530646,0
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","1704951 Ontario Ltd, Ottawa, Ontario","1704951 Ontario Ltd, Ottawa, Ontario",0,341800
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","Accent Inns, Victoria, British Columbia","Accent Inns, Victoria, Colombie-Britannique",0,137376
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","City of Ottawa, Ottawa, Ontario","Ville d'Ottawa, Ottawa, Ontario",0,157705
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","City of Windsor, Windsor, Ontario","Ville de Windsor, Windsor, Ontario",0,350275
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","Commissionaires, Bedford, Nova Scotia","Commissionnaires, Bedford, Nouvelle-Écosse",0,138769
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","Commissionaires, Calgary, Alberta","Commissionnaires, Calgary, Alberta",0,313546
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","Commissionaires, Montréal, Quebec","Commissionnaires, Montréal, Québec",0,2771687
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","Commissionaires, Vancouver, British Columbia","Commissionnaires, Vancouver, Colombie-Britannique",0,403254
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","Garda Canada Security Corporation, Montréal, Quebec","Corporation de Sécurité Garda Canada, Montréal, Québec",0,1579531
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","Paladin Risk Solution Inc, Burnaby, British Columbia","Paladin Risk Solution Inc, Burnaby, Colombie-Britannique",0,5342100
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection","Service payments under $100,000 (15 payees)","Paiements de service inférieurs à 100 000 $ (15 bénéficiaires)",0,382941
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",046,"Protection Services","Services de protection",,,11918984,0
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","Accenture Inc, Toronto, Ontario","Accenture Inc, Toronto, Ontario",0,3224380
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","Amazon Web Services Inc, Seattle, Washington","Amazon Web Services Inc, Seattle, Washington",0,1750014
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","Cytelligence Inc, Toronto, Ontario","Cytelligence Inc, Toronto, Ontario",0,163607
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","Deloitte Inc, Toronto, Ontario","Deloitte Inc, Toronto, Ontario",0,5215330
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","Department of Health, Ottawa, Ontario","Ministère de la Santé, Ottawa, Ontario",0,59376664
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","Iron Mountain Canada Corporation, Toronto, Ontario","Iron Mountain Canada Corporation, Toronto, Ontario",0,256914
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","Microsoft Canada Inc, Toronto, Ontario","Microsoft Canada Inc, Toronto, Ontario",0,5857786
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","National Research Council of Canada, Ottawa, Ontario","Conseil national de recherches du Canada, Ottawa, Ontario",0,174113
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","PricewaterhouseCoopers LLP, Toronto, Ontario","Pricewaterhouse Coopers s r l, Toronto, Ontario",0,379534
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","Service payments under $100,000 (11 payees)","Paiements de service inférieurs à 100 000 $ (11 bénéficiaires)",0,124621
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques","Shared Services Canada, Gatineau, Quebec","Services partagés Canada, Gatineau, Québec",0,318910
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",047,"Informatics Services","Services informatiques",,,76841873,0
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",048,"Management Consulting","Services de conseillers en gestion","Department of Indigenous Services, Gatineau, Quebec","Ministère des Services aux Autochtones, Gatineau, Quebec",0,588101
2022/2023,11,Health,Santé,148,"Public Health Agency of Canada","Agence de la santé publique du Canada",048,"Management Consulting","Services de conseillers en gestion","Proof Experiences Inc, Toronto, Ontario","Proof Experiences Inc, Toronto, Ontario",0,238775
