Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",42,"Engineering and Architectural Services","Services techniques et d'architecture","4M BioTech Ltd, Victoria, British Columbia","4M BioTech Ltd, Victoria, Colombie-Britannique",0,169100
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",42,"Engineering and Architectural Services","Services techniques et d'architecture","9041-5969 Québec Inc, Sherbrooke, Quebec","9041-5969 Québec Inc, Sherbrooke, Québec",0,226568
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",42,"Engineering and Architectural Services","Services techniques et d'architecture","9388-3387 Québec Inc, Alma, Quebec","9388-3387 Québec Inc, Alma, Québec",0,200000
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",42,"Engineering and Architectural Services","Services techniques et d'architecture","9416-3433 Quebec Inc, Montréal, Quebec","9416-3433 Quebec Inc, Montréal, Québec",0,105036
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche",,,12456334,0
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","AEREX Avionics Inc, Lévis, Quebec","AEREX Avionique Inc, Lévis, Québec",0,204980
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Calian Group Ltd, Ottawa, Ontario","Calian Group Ltd, Ottawa, Ontario",0,3219523
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Canadian Space Agency, Saint-Hubert, Quebec","Agence spatiale canadienne, Saint-Hubert, Québec",0,1059730
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","CBCL Ltd, Halifax, Nova Scotia","CBCL Ltd, Halifax, Nouvelle-Écosse",0,130131
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Dalian Enterprises Inc, Ottawa, Ontario","Dalian Enterprises Inc, Ottawa, Ontario",0,100928
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Gartner Inc, Toronto, Ontario","Gartner Inc, Toronto, Ontario",0,329870
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","General Dynamics Canada Ltd, Ottawa, Ontario","General Dynamics Canada Ltd, Ottawa, Ontario",0,107148
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Health Canada, Ottawa, Ontario","Santé Canada, Ottawa, Ontario",0,292513
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","HubSpoke Inc, Ottawa, Ontario","HubSpoke Inc, Ottawa, Ontario",0,303904
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Human Resource Systems Group Ltd, Ottawa, Ontario","Human Resource Systems Group Ltd, Ottawa, Ontario",0,1121856
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","ING Robotic Aviation Inc, Ottawa, Ontario","ING Robotic Aviation Inc, Ottawa, Ontario",0,783843
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Jasco Applied Sciences Ltd, Dartmouth, Nova Scotia","Jasco Applied Sciences Ltd, Dartmouth, Nouvelle-Écosse",0,174902
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","LR Tech Inc, Québec, Quebec","LR Tech Inc, Québec, Québec",0,230936
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","MaxSys, Ottawa, Ontario","MaxSys, Ottawa, Ontario",0,142097
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Minister Of Finance New Brunswick, Fredericton, New Brunswick","Ministre des Finances New Brunswick, Fredericton, Nouveau-Brunswick",0,192600
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","National Research Council Canada, Ottawa, Ontario","Conseil national de recherches Canada, Ottawa, Ontario",0,371189
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Natural Sciences and Engineering Research Canada, Ottawa, Ontario","Conseil de recherches en sciences et en génie Canada, Ottawa, Ontario",0,133023
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","NexJ Health Inc, Toronto, Ontario","NexJ Health Inc, Toronto, Ontario",0,238445
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Public Services and Procurement Canada, Gatineau, Quebec","Services publics et Approvisionnement Canada, Gatineau, Québec",0,193537
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Rheinmetall AG, Saint-Jean-sur-Richelieu, Quebec","Rheinmetall AG, Saint-Jean-sur-Richelieu, Quebec",0,571955
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Royal Military College of Canada, Kingston, Ontario","Collège militaire royal du Canada, Kingston, Ontario",0,164145
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Service payments under $100,000 (82 payees)","Paiements de service inférieurs à 100 000 $ (82 bénéficiaires)",0,1204271
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","SRC Inc, North Syracuse, New York","Src Inc, North Syracuse, New York",0,160694
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Thales Canada, Ottawa, Ontario","Thales Canada, Ottawa, Ontario",0,210444
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","Université du Québec, Québec, Quebec","Université du Québec, Québec, Québec",0,210000
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",43,"Scientific and Research Services","Services scientifiques et de recherche","2634024 Ontario Inc, Peterborough, Ontario","2634024 Ontario Inc, Peterborough, Ontario",0,603670
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",44,"Training and Educational Services","Services d'enseignement et de formation",,,140800858,0
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",44,"Training and Educational Services","Services d'enseignement et de formation","École de langues La Cité Inc/Caron Professional & Linguistic Training Center Ltd in Joint Venture, Montréal, Quebec","École de langues La Cité Inc/Centre de formation professionnelle et linguistique Caron ltée en coentreprise, Montréal, Québec",0,285748
