Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2015/2016,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Seagull Construction, Conception Bay South, Newfoundland and Labrador","Wharf extension, La Scie, Newfoundland and Labrador",819590,819590,819590
2015/2016,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Services métallurgiques du Québec, Saint-Romuald, Quebec","Reconstruction of wharf at Havre-Aubert, Îles-de-la-Madeleine, Quebec",1322094,224348,224348
2015/2016,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","SNC Lavalin, Montréal, Quebec**","Reconstruction of Fishermen's Wharf, Blanc Sablon, Quebec",427670,416253,416253
2015/2016,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Tech Construction Ltd, Corner Brook, Newfoundland and Labrador","Addition of barrier free accessibility including flooring and bathroom, Port aux Basques, Newfoundland and Labrador",341397,283857,283857
2015/2016,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Terry Lavalee Construction, Ericksdale, Manitoba","Harbour revitalization, Dauphin River, Manitoba",1020185,1020185,1020185
2015/2016,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","The Ontario Construction Company Limited, Niagara-On-The-Lake, Ontario","Commercial Fishing Harbour Revitalization, Bayfield, Ontario",999280,999280,999280
2015/2016,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Trident Construction Limited, Mount Pearl, Newfoundland and Labrador**","Wharf reconstruction, Dildo South, Newfoundland and Labrador",5662527,1422527,1422527
2015/2016,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Ventures South Enterprises Ltd, Kamloops, British Columbia","Revitalization of Port Simpson Harbour, Lax Kw'alaams, British Columbia",863120,76820,76820
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Aktor SA, Kifissia Attica, Greece","Chancery fit-up, Athens, Greece",3665293,703193,3645788
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Armand Bella, Yaoundé, Cameroon","Purchase of official Residence, Yaoundé, Cameroon",1830000,1830000,1830000
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Black and McDonald Ltd, Ottawa, Ontario","Chancery gatehouse reconfigurations, New Delhi, India",3197986,732869,3197986
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Brigade Enterprises Ltd, Bangalore, India","Fit-up of consulate offices, Bangalore, India",2311135,0,1831814
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Cannonbye Construction Ltd, Ottawa, Ontario","Fire pumps and controllers system replacement at chancery, Port-au-Prince, Haiti",279627,278812,278812
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Casais Brasil Empreedimentos Lda, Rio de Janeiro, Brazil","Expansion and fit-up of consulate, Rio de Janeiro, Brazil",2890369,0,2830466
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Casais Engenharia E Construcaio SA, Rabat, Morocco","Chancery construction, Rabat, Morocco",14645963,549303,14645963
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Charles Russell, London, United Kingdom","Purchase of staff quarters, London, United Kingdom",3047758,2763122,3047758
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Charles Russell, London, United Kingdom","Purchase of staff quarters, London, United Kingdom",13763303,13763303,13763303
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Chicago Title and Trust, Chicago, Illinois","Purchase of official residence, Chicago, Illinois",2066558,2066558,2066558
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Chung Yong-Ho, Seoul, South Korea","Purchase of official residence, Seoul, South Korea",3441000,3441000,3441000
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Cit Blaton, Brussels, Belgium","Fit-up of the new chancery, Brussels, Belgium",6118128,4574512,5625260
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Clarke and Associates Construction Inc, St Thomas, Barbados","Construction of office space annex, Bridgetown, Barbados",1518203,78886,1518203
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Construction Outfitters International, Boeme, Texas","Design build and fit-up of the chancery, Damascus, Syria",6349317,0,3261795
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Contracts under $250,000 and cost plus contracts under $25,000 (196 contractors)",,0,6457525,0
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Corporation Ukrzhylbud, Kiev, Ukraine","Fit-up of chancery, Kiev, Ukraine",3730332,0,3647253
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","CPM Projects, Pretoria, South Africa","Fit-up of chancery, Abuja, Nigeria",507779,0,394076
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","CSI Construction (1997) Ltd, Dar es Salaam, Tanzania","Chancery upgrade, Dar es Salaam, Tanzania",770528,429886,429886
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Durabond, Toronto, Ontario","Official residence electrical upgrade, Havana, Cuba",354888,29394,275252
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Edwin Patricio Mora Guzman, Quito, Ecuador","Expansion of chancery, Quito, Ecuador",684150,13067,616050
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","E-Gap Solutions Ltd, Nairobi, Kenya","Upgrade of staff quarters and official residence, Nairobi, Kenya",880064,685717,706172
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Green World Unity Construction, Kabul, Afghanistan","Upgrade to staff quarters and dining hall, Kabul, Afghanistan",2878726,866975,866975
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Groupe Villemain Ile de France, Tremblay-en France, France","Renovation of the official residence, Paris, France",545951,0,523828
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Interamericas World Center S A, Guatemala City, Guatemala","Purchase of chancery, Guatemala City, Guatemala",3422580,0,3422580
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","ISG Olson CISC, Moscow, Russia","Chancery upgrade, Moscow, Russia",604566,604566,604566
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","K E Electrical Services Ltd, Carp, Ontario","Chancery electrical retrofit, Sao Paulo, Brazil",698500,190075,190075
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Kent Construction Limited, Christ Church, Barbados","Chancery upgrade, Bridgetown, Barbados",3444284,0,3263901
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","M Moser Design and Architecture, Guangzhou, China","Relocation of Consulate General, Guangzhou, China",2222257,365014,365014
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","M&J Group Construction and Roofing, Kempston, United Kingdom","Construction of chancery roof, Bucharest, Romania",423901,423901,423901
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Mandhir Construction, Nairobi, Kenya","Chancery upgrade, Nairobi, Kenya",3550735,506615,3550735
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Marcomm Inc, Ottawa, Ontario","Cable supply installation and testing at NATO headquarters, Brussels, Belgium",336085,218455,218455
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Marcomm Inc, Ottawa, Ontario","Cable supply installation and testing, London, United Kingdom",2140718,254833,2140718
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Mitsubishi UFJ Trust and Banking Corporation, Tokyo, Japan","Chancery upgrade under the Master Agreement, Tokyo, Japan",7891510,7891510,7891510
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Nahman Construction, Lagos, Nigeria","Construction of new chancery, Abuja, Nigeria",10705992,1777656,10637761
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Nile City Investments, Cairo, Egypt","Fit-up of chancery space, Cairo, Egypt",2972011,1751422,2972011
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Nile City Investments, Cairo, Egypt","Purchase of chancery, Cairo, Egypt",9870706,0,9680706
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Opticom Inc, Saint-Zotique, Quebec","Cable supply installation and testing, Abuja, Nigeria",319151,272776,319151
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Overbury, London, United Kingdom","Canada House chancery renovation, London, United Kingdom",80945152,497912,80945152
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Parkeray Limited, London, United Kingdom","Fit-up of office space, London, United Kingdom",6486558,363009,5571236
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Parkeray Limited, London, United Kingdom","Official residence design and construction, London, United Kingdom",3825015,334825,3825015
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Pascoal Monteiro Construções Lda, Carnaxide, Portugal","Chancery reconfiguration, Lisbon, Portugal",384138,232787,232787
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Pat Davie Ltd, Kowloon, China","Design build fit-up new office space for Quebec Immigration Office, Hong Kong, China",3090666,155119,3090666
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Pat Davie Ltd, Kowloon, China","Design build fit-up new office space for relocation of central operation of Consulate General, Hong Kong, China",2591507,91463,2591507
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Pat Davie Ltd, Kowloon, China","Design build fit-up new office space for relocation of regular operations of Consulate General, Hong Kong, China",5624120,58111,5624120
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","PMB Electrical, Kars, Ontario","Office space fit-up, Cairo, Egypt",615770,463106,463106
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","PMB Electrical, Kars, Ontario","Office space fit-up, Istanbul, Turkey",531530,438835,438835
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","PMB Electrical, Kars, Ontario","Specialty office space fit-up, Nairobi, Kenya",323000,111105,312833
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","PMCA Interior Architectural Construction Consultancy Shanghai Ltd, Shanghai, China","Design construction relocation of consulate general of Canada, Guangzhou, China",1754953,510327,510327
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Saraya Albinaa Contracting, Riyadh, Saudi Arabia","Chancery modernization expansion fit-up landscaping and swing space, Riyadh, Saudi Arabia",12298644,3429960,7637960
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Sarl Groupe Sept Entreprise, Algiers, Algeria","Construction of new guard house sally port and entrance chancery, Algiers, Algeria",1917000,17000,1917000
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Terlin Construction, Ottawa, Ontario","Building upgrade, Addis Ababa, Ethiopia",1798174,1285323,1285323
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Vita Construction Limited, Lagos, Nigeria","Chancery upgrade, Lagos, Nigeria",838613,437733,822704
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Wajih Contracting, Amman, Jordan","Construction of new chancery, Amman, Jordan",10075513,318099,9929173
2015/2016,09,"Global Affairs",005,"Foreign Affairs, Trade and Development","Zelos Developer Private Ltd, Gurgaon, India","Chancery relocation, Chandigarh, India",2531601,599153,599153
2015/2016,11,Health,136,"Canadian Food Inspection Agency","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)",,0,95229,0
2015/2016,11,Health,022,Health,"1320376 Ontario Ltd, Burlington, Ontario**","Canada Centre for Inland Water - Laboratory Upgrades, Burlington, Ontario",1771471,96024,96024
2015/2016,11,Health,022,Health,"Architecture49 Inc, Ottawa, Ontario**","Construction Design Banting Building, Ottawa, Ontario",2311454,401125,2261955
2015/2016,11,Health,022,Health,"Contracts under $250,000 and cost plus contracts of less than $25,000 (7 contractors)",,0,453992,0
2015/2016,11,Health,022,Health,"McDonald Brothers Construction Inc, Ottawa, Ontario**","Construction Design Banting Building, Ottawa, Ontario",19233040,8320767,19149768
2015/2016,11,Health,148,"Public Health Agency of Canada","Architecture49 Inc, Winnipeg, Manitoba**","JC Wilt Infectious Disease Centre, Winnipeg, Manitoba",4745994,0,4720276
2015/2016,11,Health,148,"Public Health Agency of Canada","Contracts under $250,000 and cost plus contracts under $25,000 (1 Contractor)",,0,15000,0
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development","Contracts under $250,000 and cost plus contracts under $25,000 (3 contractors)",,0,13572,0
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development","EllisDon Corporation, Ottawa, Ontario**","Building Construction - Canadian High Arctic Research Station, Cambridge Bay, Nunavut",127855000,51729440,77535681
2015/2016,29,"Infrastructure and Communities",142,"Office of Infrastructure of Canada","Astral Media Affichage S E C, Montréal, Quebec**","Acquisition of property for the new bridge for the St Lawrence Corridor, Saint-Laurent, Quebec",744494,744494,744494
2015/2016,29,"Infrastructure and Communities",142,"Office of Infrastructure of Canada","City of Montréal, Montréal, Quebec**","Acquisition of property for the new bridge for the St Lawrence Corridor, Saint-Laurent, Quebec",8914396,8914396,8914396
2015/2016,29,"Infrastructure and Communities",142,"Office of Infrastructure of Canada","Contracts under $250,000 and cost plus contracts under $25,000 (2 contractors)",,0,98550,0
2015/2016,29,"Infrastructure and Communities",142,"Office of Infrastructure of Canada","Francois Loiselle notaire in Trust, Montréal, Quebec**","Acquisition of property for the new bridge for the St Lawrence Corridor, Saint-Laurent, Quebec",427412,0,427412
