Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2019/2020,24,"Veterans Affairs",021,"Department of Veterans Affairs","Contracts under $250,000 and cost plus contracts under $25,000 (5 contractors)",Total,0,135355,135355
2019/2020,24,"Veterans Affairs",021,"Department of Veterans Affairs","Mohammad Hussain, Langley, British Columbia","VAC Esquimalt - New Visitors Building and Paving - Construction services, Esquimalt, British Columbia",906399,906399,906399
2019/2020,24,"Veterans Affairs",021,"Department of Veterans Affairs","Sunset Memorial & Stone Ltd, Calgary, Alberta","DND - Esquimalt Veteran Cemetery Additional Columbarium - Victoria, British Columbia",531659,217287,314372
2019/2020,11,Health,022,"Department of Health","Construction Anjinnov Inc, Montréal, Quebec","Remodeling of uninterruptible power supply room",314710,97653,97653
2019/2020,11,Health,022,"Department of Health","Contracts under $250,000 and cost plus contracts of less than $25,000 (10 contractors)",Total,0,591616,591616
2019/2020,11,Health,022,"Department of Health","DWS Roofing and Waterproofing Services Inc, Ottawa, Ontario","Laboratory Centre for Disease Control roof replacement construction",306522,93830,93830
2019/2020,11,Health,022,"Department of Health","EllisDon Corporation, Mississauga, Ontario","Sir Frederick Banting Research Centre Lab Renovation",2005482,1299549,1299549
2019/2020,11,Health,022,"Department of Health","KWC Architects Inc, Ottawa, Ontario","Sir Frederick Banting Research Centre Lab Renovation",853694,71074,71074
2019/2020,11,Health,022,"Department of Health","Rubin & Rotman Inc, Montréal, Quebec","Repair of building envelope, Longueuil, Quebec",424639,157021,408520
2019/2020,11,Health,022,"Department of Health","St-Denis Thompson Inc, Montréal, Quebec","Exterior shell repair of bloc A for Health Canada offices and laboratories, Longueuil, Quebec",4827478,2207634,2178546
2019/2020,14,"Innovation, Science and Economic Development",027,"Natural Sciences and Engineering Research Council","Contracts under $250,000 and cost plus contracts under $25,000 (2 contractors)",Total,0,72074,0
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Advantage Roofing Ltd, Saskatoon, Saskatchewan","Construction of a duplex, Sandy Bay, Saskatchewan",670362,244162,670362
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Bird Construction, Quispamsis, New Brunswick","Renovation of a detachment, Sunny Corner, New Brunswick",414838,68967,414838
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brawn Construction Ltd, Ottawa, Ontario","Construction of a vestibule and ammunition storage, Ottawa, Ontario",326378,78462,78462
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brook Construction, Corner Brook, Newfoundland and Labrador","Construction of a detachment, Rocky Harbour, Newfoundland and Labrador",5572051,1056035,1056035
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brook Construction, Corner Brook, Newfoundland and Labrador","Refurbishment of a detachment, Bay d'Espoir, Newfoundland and Labrador",1686900,1012349,1658287
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brookfield Global Integrated Solutions Canada LP, Markham, Ontario","Betterments to various buildings, Various locations, Atlantic Region",7066438,7066438,7066438
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Buttcon East Limited, Kanata, Ontario","Construction of Technical Operations Building A, Ottawa, Ontario",8717828,4796591,6796591
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","Various betterments, Various locations, Ontario",1113699,1113699,1113699
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Cannonbye Construction Ltd, Ottawa, Ontario","Replacement of a modular building, Ottawa, Ontario",298500,70200,70200
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Chilliwack Economic Partners Corporation, Chilliwack, British Columbia","Acquisition of a firing range, Chilliwack, British Columbia",2389258,547410,2154916
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","Relocation of divisional services to headquarters, Winnipeg, Manitoba",3875865,3875865,3875865
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","Upgrade of firing range at headquarters, Winnipeg, Manitoba",1944453,1944453,1944453
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Contracts under $250,000 and cost plus contracts under $25,000 (85 contractors)",Total,0,8673338,0
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Dolyn Construction Ltd, Ottawa, Ontario","Firing range betterment, Ottawa, Ontario",2993866,143614,2993866
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Ellisdon Corporation, Ottawa, Ontario","Construction of a detachment, Fort St James, British Columbia",12408138,238612,238612
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Ellisdon Corporation, Ottawa, Ontario","Construction of a detachment, Pangnirtung, Nunavut",8301900,2213645,2706159
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Ellisdon Corporation, Ottawa, Ontario","Construction of detachments, Various locations, Yukon",13477666,158695,158695
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Fitz Construction, Dartmouth, Nova Scotia","Acquisition of land, Musquodoboit Harbour, Nova Scotia",547881,547881,547881
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Government of Northwest Territories, Yellowknife, Northwest Territories","Construction of a parking lot, Fort Smith, Northwest Territories",259302,259302,259302
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Grandeur Housing Ltd, Winkler, Manitoba","Construction of employee housing, Brochet, Manitoba",348593,32494,348593
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Grandeur Housing Ltd, Winkler, Manitoba","Construction of employee housing, Grand Rapids, Manitoba",581437,536717,536717
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Green Timbers Limited Partnership, Vancouver, British Columbia","Relocation of forensic lab, Surrey, British Columbia",56770005,1016001,56752857
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Hipperson Construction, Regina, Saskatchewan","Construction of a detachment and housing, Pelican Narrows, Saskatchewan",13318584,2606413,2606413
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Island West Coast Developments Ltd, Nanaimo, British Columbia","Demolition and construction of detachment, Tofino, British Columbia",8964703,1322662,8964703
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","IBI Group, Edmonton, Alberta","Architecture and engineering services for new detachment, Gold River, British Columbia",884981,0,0
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","K-Rite Construction Ltd, Edmonton, Alberta","Expansion of a detachment, Lac La Biche, Alberta",6418566,0,6353753
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","KenLar, Irma, Alberta","Construction of a detachment, Elk Point, Alberta",4906603,0,4906603
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Kohaly Elash & Ludwig Law Firm LLP, Estevan, Saskatchewan","Acquisition of a detachment, Estevan, Saskatchewan",790000,790000,790000
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Lear Construction Management Ltd, Calgary, Alberta","Construction of a detachment, Wabaska, Alberta",9311149,3228510,9289186
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Maxim 2000 Inc, Saint John, New Brunswick","Construction of a detachment, New Minas, Nova Scotia",10744173,290179,10744173
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","National Capital Commission, Ottawa, Ontario","Construction of security infrastructure, Ottawa, Ontario",596000,296000,296000
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Parkin Architects Ltd, Ottawa, Ontario","Architecture and engineering services for new detachment, Arviat, Nunavut",608236,6307,608236
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Penn-Co Construction Canada (2003) Ltd, Blumenort, Manitoba","Construction of a modular home, Black Lake, Saskatchewan",1795259,1465196,1795259
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Pomerleau Inc, Calgary, Alberta","Construction of a detachment, Coaldale, Alberta",11555519,4840388,4840388
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Construction Management Inc, Regina, Saskatchewan","Construction of a firing range at Depot, Regina, Saskatchewan",22677030,16743066,22142564
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Construction Management Inc, Regina, Saskatchewan","Construction of a parking lot, Regina, Saskatchewan",586436,586436,586436
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Construction Management Inc, Regina, Saskatchewan","Construction of an integrated training centre at Depot, Regina, Saskatchewan",30173001,4767529,5445103
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Sitar & White Architecture and Engineering Ltd, Winnipeg, Manitoba","Architecture and engineering services for new detachment, Wha'ti, Northwest Territories",887548,57452,57452
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Site Preparation Limited, Ottawa, Ontario","Construction of a new communications centre, Ottawa, Ontario",1029071,21432,1029071
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, St John's, Newfoundland and Labrador","Architecture and engineering services for new detachment, New Minas, Nova Scotia",660803,53135,660803
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, St John's, Newfoundland and Labrador","Architecture and engineering services for new detachment, New Minas, Nova Scotia",764632,0,764632
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, St John's, Newfoundland and Labrador","Construction of a detachment, Rocky Harbour, Newfoundland and Labrador",975843,226892,434979
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, Vancouver, British Columbia","Architecture and engineering services for a new building, Chilliwack, British Columbia",739241,0,724783
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, Vancouver, British Columbia","Architecture and engineering services for new detachment, Tofino, British Columbia",779347,68469,779347
2019/2020,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Calgary, Alberta","Architecture and engineering services for new detachment, Norway House, Manitoba",744728,0,695433
