Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","IPAC Paving Limited, Richmond Hill, Ontario","IPAC Paving Limited, Richmond Hill, Ontario","Construction Works - Buildings, Richmond Hill, Ontario","Travaux de construction - Bâtiments, Richmond Hill, Ontario",781005,712173,712173
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","IPAC Paving Limited, Richmond Hill, Ontario","IPAC Paving Limited, Richmond Hill, Ontario","Construction Works - Buildings, Richmond Hill, Ontario","Travaux de construction - Bâtiments, Richmond Hill, Ontario",537500,0,781005
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","IPAC Paving Limited, Richmond Hill, Ontario","IPAC Paving Limited, Richmond Hill, Ontario","Construction Works - Buildings, Richmond Hill, Ontario","Travaux de construction - Bâtiments, Richmond Hill, Ontario",299023,397039,537500
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","J & C Master Contracting Inc, Calgary, Alberta","J & C Master Contracting Inc, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta","Travaux de construction - Bâtiments, Calgary, Alberta",2287469,263178,263178
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","J & C Master Contracting Inc, Calgary, Alberta","J & C Master Contracting Inc, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta","Travaux de construction - Bâtiments, Calgary, Alberta",1501215,2137673,2137673
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","J Chabot Inc Les Entreprises, Québec, Quebec","J Chabot Inc Les Entreprises, Québec, Québec","Construction Works - Buildings, Québec, Quebec","Travaux de construction - Bâtiments, Québec, Québec",1010179,1198770,1501215
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","J.A Beaudoin Construction Ltee, Bedford, Quebec","J.A Beaudoin Construction Ltee, Bedford, Québec","Construction Works - Buildings, Québec, Quebec","Travaux de construction - Bâtiments, Québec, Québec",758402,855427,855427
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Jacobson Commercial Ltd, Brandon, Manitoba","Jacobson Commercial Ltd, Brandon, Manitoba","Construction Works - Buildings, Brandon, Manitoba","Travaux de construction - Bâtiments, Brandon, Manitoba",1199084,51821,758402
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Jamieson-Judd Limited, Brandon, Manitoba","Jamieson-Judd Limited, Brandon, Manitoba","Construction Works - Buildings, Shilo, Manitoba","Travaux de construction - Bâtiments, Shilo, Manitoba",486224,40407,40407
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Jamieson-Judd Limited, Brandon, Manitoba","Jamieson-Judd Limited, Brandon, Manitoba","Construction Works - Buildings, Shilo, Manitoba","Travaux de construction - Bâtiments, Shilo, Manitoba",276450,353145,353145
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Jimcor Line Construction Ltd, St Paul, Alberta","Jimcor Line Construction Ltd, St Paul, Alberta","Construction Works - Buildings,  Cold Lake, Alberta","Travaux de construction - Bâtiments,  Cold Lake, Alberta",745036,276450,276450
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Jimcor Line Construction Ltd, St Paul, Alberta","Jimcor Line Construction Ltd, St Paul, Alberta","Construction Works - Buildings, St Paul, Alberta","Travaux de construction - Bâtiments, St Paul, Alberta",819902,377565,745036
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Johnson Controls L.P. (Ottawa), Ottawa, Ontario","Johnson Controls L.P. (Ottawa), Ottawa, Ontario","Construction Works - Buildings, Halifax, Nova Scotia","Travaux de construction - Bâtiments, Halifax, Nouvelle-Écosse",14626153,819902,819902
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Johnson Controls L.P. (Ottawa), Ottawa, Ontario","Johnson Controls L.P. (Ottawa), Ottawa, Ontario","Construction Works - Buildings, Kingston, Ontario","Travaux de construction - Bâtiments, Kingston, Ontario",26064467,6782920,6782920
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Johnson Controls LP, Ottawa, Ontario","Johnson Controls LP, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario","Travaux de construction - Bâtiments, Ottawa, Ontario",925979,941854,941854
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Jonel Jim Concrete Construction (1994) Ltd, Sydney, Nova Scotia","Jonel Jim Concrete Construction (1994) Ltd, Sydney, Nouvelle-Écosse","Construction Works - Buildings, Sydney, Nova Scotia","Travaux de construction - Bâtiments, Sydney, Nouvelle-Écosse",546831,918692,918692
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JIL Engineering & Construction Ltd, Fredericton, New Brunswick","JIL Engineering & Construction Ltd, Fredericton, Nouveau-Brunswick","Construction Works - Buildings, Fredericton, New Brunswick","Travaux de construction - Bâtiments, Fredericton, Nouveau-Brunswick",1595791,74583,546831
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JIL Engineering & Construction Ltd, Fredericton, New Brunswick","JIL Engineering & Construction Ltd, Fredericton, Nouveau-Brunswick","Construction Works - Buildings, Gagetown, New Brunswick","Travaux de construction - Bâtiments, Gagetown, Nouveau-Brunswick",76942564,850000,850000
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JV b/w EllisDon Corporation and EBC Inc, Ottawa, Ontario","JV b/w EllisDon Corporation and EBC Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario","Travaux de construction - Bâtiments, Ottawa, Ontario",1069621,24316677,26391106
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JV b/w Fidelity Engineering and Construction Inc, & Monument Geomatic, Colborne, Ontario","JV b/w Fidelity Engineering and Construction Inc, & Monument Geomatic, Colborne, Ontario","Construction Works - Buildings, Colborne, Ontario","Travaux de construction - Bâtiments, Colborne, Ontario",302358,1043621,1069621
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JV b/w K'omoks LP & Leighton Contracting (2009) Ltd, Courtenay, British Columbia","JV b/w K'omoks LP & Leighton Contracting (2009) Ltd, Courtenay, British Columbia","Construction Works - Buildings, Courtenay, British Columbia","Travaux de construction - Bâtiments, Courtenay, Colombie-Britannique",530780,6050,302358
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JV b/w NOTRA Inc and Tsuu T'ina Contracting GP Inc, Ottawa, Ontario","JV b/w NOTRA Inc and Tsuu T'ina Contracting GP Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario","Travaux de construction - Bâtiments, Ottawa, Ontario",2452227,325679,530780
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JV b/w Strong Bros General Contracting & SP Indigenous Serv, Belleville, Ontario","JV b/w Strong Bros General Contracting & SP Indigenous Serv, Belleville, Ontario","Construction Works - Buildings, Belleville, Ontario","Travaux de construction - Bâtiments, Belleville, Ontario",739256,825815,2452227
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JV b/w 7 Cedars Resource Management Ltd, & Milestone Environmental Contracting Inc, Langley, British Columbia","JV b/w 7 Cedars Resource Management Ltd, & Milestone Environmental Contracting Inc, Langley, British Columbia","Construction Works - Buildings, Chiliwack, British Columbia","Travaux de construction - Bâtiments, Chiliwack, Colombie-Britannique",1251420,0,442135
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JV b/w 7 Cedars Resource Management Ltd, & Milestone Environmental Contracting Inc, Langley, British Columbia","JV b/w 7 Cedars Resource Management Ltd, & Milestone Environmental Contracting Inc, Langley, British Columbia","Construction Works - Buildings, Langley, British Columbia","Travaux de construction - Bâtiments, Langley, Colombie-Britannique",619233,41128,1251420
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","JWK Utilities & Site Services Ltd, Carp, Ontario","JWK Utilities & Site Services Ltd, Carp, Ontario","Construction Works - Buildings, Carp, Ontario","Travaux de construction - Bâtiments, Carp, Ontario",1975000,501530,619233
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","K-Line Construction Limited, Beardsley, New Brunswick","K-Line Construction Limited, Beardsley, Nouveau-Brunswick","Construction Works - Buildings, Gagetown, New Brunswick","Travaux de construction - Bâtiments, Gagetown, Nouveau-Brunswick",5040814,40000,40000
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Kenalex Construction Company Limited, North Bay, Ontario","Kenalex Construction Company Limited, North Bay, Ontario","Construction Works - Buildings, North Bay, Ontario","Travaux de construction - Bâtiments, North Bay, Ontario",827659,4587410,5023938
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Keppel Island C&E Inc, Happy Valley Goose Bay, Newfoundland and Labrador","Keppel Island C&E Inc, Happy Valley Goose Bay, Terre-Neuve-et-Labrador","Construction Works - Buildings, Happy Valley Goose Bay, Newfoundland and Labrador","Travaux de construction - Bâtiments, Happy Valley Goose Bay, Terre-Neuve-et-Labrador",2127537,65900,827659
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Kinetic Construction Ltd, Victoria, British Columbia","Kinetic Construction Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Campbell River, British Columbia","Travaux de construction - Bâtiments, Campbell River, Colombie-Britannique",23900105,453100,2120866
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Kinetic Construction Ltd, Victoria, British Columbia","Kinetic Construction Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Comox, British Columbia","Travaux de construction - Bâtiments, Comox, Colombie-Britannique",6766719,5347235,23693203
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Kinetic Construction Ltd, Victoria, British Columbia","Kinetic Construction Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Courtenay, British Columbia","Travaux de construction - Bâtiments, Courtenay, Colombie-Britannique",3246166,2417372,5194282
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Kinetic Construction Ltd, Victoria, British Columbia","Kinetic Construction Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",682345,1296336,3183059
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","King Construction Ltd, Hanwell, New Brunswick","King Construction Ltd, Hanwell, Nouveau-Brunswick","Construction Works - Buildings, Gagetown, New Brunswick","Travaux de construction - Bâtiments, Gagetown, Nouveau-Brunswick",443600,0,0
