Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Balodis Incorporated, Westville, Nova Scotia","Construction of breakwater, Caribou Ferry, Nova Scotia",5625598,0,3302128
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Birchhill Construct Ltd, Moncton, New Brunswick","Construction of breakwater, Skinners Pond, New Brunswick",729905,0,717297
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Can-AM Platforms & Construction Ltd, Shearstown, Newfoundland and Labrador","Construction of communication traffic center and repairs to storage facility, Argentia, Newfoundland and Labrador",6442141,2361232,2361232
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Viking Construction, Prince George, British Columbua","Construction of Kitimat standby residence, Kitimat, British Columbia",480242,480242,480242
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Gaudette's Transit Mix, Tignish, Prince Edward Island","Construction of marginal wharf at Machons Point, Machons Point, Prince Edward Island",687333,0,417922
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","L Breau and Sons Ltd, Neguac, New Brunswick","Construction of marginal wharf, Cap des Caissie, New Brunswick",1097483,378680,378680
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Titanium Construction Ltd, Pokemouche, New Brunswick","Construction of marginal wharf, Val Comeau, New Brunswick",1154686,731384,731384
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Industra Construction Corp, Coquitlam, British Columbia","Construction of navigational aids, Kootenay Lake and Arrow Lake, British Columbia",498878,313308,313308
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Alva Construction Ltd, Antigonish, Nova Scotia","Construction of new floating dock located in Little Dover, Guysborough, Nova Scotia",4476427,495645,495645
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","L Breau and Sons Ltd, Neguac, New Brunswick","Construction of new marginal wharf, Sainte-Marie-sur-Mer, New Brunswick",574472,0,574076
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","L Breau and Sons Ltd, Neguac, New Brunswick","Construction of new wharf 406P to replace 403 & 404 and marginal wharf, Sainte-Marie-sur-Mer, New Brunswick",2317100,779663,779663
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Gaudette's Transit Mix, Tignish, Prince Edward Island","Construction of new wharf 410P, Annandale, Prince Edward Island",1009030,0,990606
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Balodis Incorporated, Westville, Nova Scotia","Construction of new wharf to replace 401 402, Arisaig, Nova Scotia",762841,762841,762841
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Rikjak Construction Limited, Lunenburg, Nova Scotia","Construction of storage buildings, Shearwater, Nova Scotia",527994,0,150397
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dexter Construction Company Ltd, Bedford, Nova Scotia","Construction of training wall, Bay St Lawrence, Nova Scotia",1660000,0,1632272
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Can-AM Platforms & Construction Ltd, Shearstown, Newfoundland and Labrador","Construction of two equipment shelters, Lumsden and Campbellton, Newfoundland and Labrador",558587,201467,367717
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Stantec Architecture Ltd, St John's, Newfoundland and Labrador","Construction of two new search and rescue facilities, Bay de Verde Area, Newfoundland and Labrador",995210,340105,340105
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","WesTower Communications Ltd, St John's, Newfoundland and Labrador","Construction of two towers and installation of one tower at Point Escuminac, Northumberland County, New Brunswick",416998,380686,380686
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Allan Pipe Fab Inc, Cambridge, Ontario","Construction of two towers and the installation of one tower at Point Escuminac, Northumberland County, New Brunswick",438358,172094,172094
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","L Breau and Sons Ltd, Neguac, New Brunswick","Construction of wharf 403 and 404, Sainte-Marie-sur-Mer, New Brunswick",3396686,0,3264052
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Gaudette's Transit Mix, Tignish, Prince Edward Island","Construction of wharf 403 et 404, Murray Harbour, Prince Edward Island",707737,0,707737
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Van Zutphen Contracting Ltd, Port Hood, Nova Scotia","Construction of wharf 404P, Havre Boucher, Nova Scotia",2249700,1278175,1278175
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","St Louis Enterprises Ltd, Saint-Louis de Kent, New Brunswick","Construction of wharf 406 and 409, Pointe Sapin, New Brunswick",3703591,0,2367230
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Noye and Noye Ltd, Tyne Valley, Prince Edward Island","Construction of wharf 406, Naufrage, Prince Edward Island",1740567,964659,1740567
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Alva Construction Ltd, Antigonish, Nova Scotia","Construction of wharf 406P, Margaree Harbour, Nova Scotia",2603500,1877097,1877097
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Maritime Dredging Ltd, Charlottetown, Prince Edward Island","Construction of wharf 407, Montague, Prince Edward Island",1142658,480871,1142658
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Chapman Bros Construction Ltd, Souris, Prince Edward Island","Construction of wharf 415, Graham Pond, Prince Edward Island",715079,0,715079
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Noye and Noye Ltd, Tyne Valley, Prince Edward Island","Construction of wharf 426P, North Lake, Prince Edward Island",1141229,0,1025776
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Alva Construction Ltd, Antigonish, Nova Scotia","Construction of wharf and service area, Little Dover, Nova Scotia",4476427,1877724,4476427
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Alva Construction Ltd, Antigonish, Nova Scotia","Construction of wharf, Havre Boucher, Nova Scotia",2571519,0,2571519
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Heavy Metal Marine Ltd, Malahat, British Columbia","Deep Bay wharf reconstruction, Vancouver, British Columbia",1446597,1446597,1446597
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Gervais Dubé Inc, Trois-Pistoles, Quebec","Development of fishing harbour, Harrington Harbour, Quebec",4673843,0,1476822
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction R J Bérubé Inc, Trois-Pistoles, Quebec","Dock and bridge construction and installation, Grande-Rivière, Quebec",711635,711635,711635
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","McNally Construction Inc, Dartmouth, Nova Scotia","Dredging and disposal of material at Wedge Point Basin, Yarmouth, Nova Scotia",1120510,0,1120510
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Les Entreprises PEC Inc, Bonaventure, Quebec","Dredging at Bonaventure, Bonaventure, Quebec",683395,7445,7445
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Matcon Excavation & Shoring Ltd, Coquitlam, British Columbia","Dredging at Campbell River Harbour, Campbell River, British Columbia",293453,184659,188859
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Vaughn McManus Construction Ltd, West Bay Road, Nova Scotia","Dredging at Petit de Grat, Richmond County, Nova Scotia",636158,0,636158
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","McNally Construction Inc, Dartmouth, Nova Scotia","Dredging in Chance Harbour, Saint John, New Brunswick",488112,488112,488112
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Vaughn McManus Construction Ltd, West Bay Road, Nova Scotia","Dredging within the channel, Grand Étang, Nova Scotia",726930,0,726930
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dragage IM Inc, Cap-aux-Meules, Quebec","Dredging, Grande Entrée, Quebec",6747957,449768,449768
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dean Construction Company Limited, Windsor, Ontario","East wall rehabilitation, Wheatley, Ontario",2192933,1757647,1757647
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dugas Electrique Ltd, Caraquet, New Brunswick","Electrical upgrade, Caraquet, New Brunswick",743227,0,626910
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","WSP Canada Inc, Toronto, Ontario","Engineering services Sea Lamprey Control Centre, Sault Ste Marie, Ontario",252175,15145,15145
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Gaudette's Transit Mix, Tignish, Prince Edward Island","Expansion of pier and reconstruction of wharf 403, French River, Prince Edward Island",605761,308067,605761
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Wendake Construction s e c, Wendake, Quebec","Expansion of wharf, Mingan, Quebec",1196749,708035,1196748
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Jornic Marine Construction, Lake Cowichan, British Columbia","Fabrication and supply of heavy float modules, Bella Coola, British Columbia",393687,90914,393687
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Jornic Marine Construction, Lake Cowichan, British Columbia","Fabrication of timber floats, Bella Coola, British Columbia",429775,383284,413284
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Huron District Contracting Limited, Goderich, Ontario","Fisherman's wharf reconstruction, Bayfield, Ontario",960832,9295,960832
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction C E G Inc, Matane, Quebec","Five prefabricated shelters for telecommunication equipment, Lévis, Quebec",894284,894284,894284
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Tundra Helicopters Ltd, Watson Lake, Yukon","Flight time hours for Little Tahltan Dease Lake, Watson Lake, British Columbia",355000,63541,63541
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Donald Einarson, Arnes, Manitoba","Float wharf reconstruction, Hnausa & Gimli, Manitoba",388200,388200,388200
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Industra Construction Corp, Coquitlam, British Columbia","Freshwater Intake Systems Refurbishmen at Cultus Lake Laboratory, Coquitlam, British Columbia",1218976,1218976,1218976
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction LFG Inc, Carleton-sur-Mer, Quebec","Harbor revitalization, L'Anse-à-Brillant, Quebec",2827000,2023401,2023401
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Sani-Sable LB Inc, Maria, Quebec","Harbor revitalization, Ste-Anne-des-Monts, Quebec",314237,293574,293574
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Budgell's Equipment & Rentals Ltd, Triton, Newfoundland and Labrador","Harbour development, Makkovik, Newfoundland and Labrador",4220000,2304700,2304700
2017/2018,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Fundy Contractors Ltd, St George, New Brunswick","Harbour improvements at Back Bay wharf, Charlotte County, New Brunswick",5017965,1530760,5017965
