Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2014/2015,16,"National Defence",018,"National Defence","Verity Developments Ltd, Victoria, British Columbia","Site Adapt Design/Construction - New Barrier Free Transitional Accommodations, Victoria, British Columbia",1105550,204689,1105550
2014/2015,16,"National Defence",018,"National Defence","Vic's Group Inc, Toronto, Ontario","CFC Site Drainage, Toronto, Ontario",2021188,1731403,1731403
2014/2015,16,"National Defence",018,"National Defence","VCI Controls, Pembroke, Ontario","Decommission Boiler Upgrade HVAC and Exhaust System, Petawawa, Ontario",767286,759286,767286
2014/2015,16,"National Defence",018,"National Defence","VCI Controls, Pembroke, Ontario","Repair various mechanical systems in various buildings, Petawawa, Ontario",365570,22553,365570
2014/2015,16,"National Defence",018,"National Defence","Wade General Contracting Ltd, Petawawa, Ontario","Construction of Modular Housing Phase II, Petawawa, Ontario",8860114,7545836,8727299
2014/2015,16,"National Defence",018,"National Defence","Wade General Contracting Ltd, Petawawa, Ontario","Recaps on residential housing units, Petawawa, Ontario",1373850,1356040,1356040
2014/2015,16,"National Defence",018,"National Defence","Wade General Contracting Ltd, Petawawa, Ontario","Upgrade Various Underground Tanks, Petawawa, Ontario",1072910,8112,1072910
2014/2015,16,"National Defence",018,"National Defence","Wahl Construction Ltd, Medicine Hat, Alberta","Construction test facility, Suffield, Alberta",5524747,2376273,5524747
2014/2015,16,"National Defence",018,"National Defence","Wahl Construction Ltd, Medicine Hat, Alberta","Standing offer agreement - DRDC General Construction, Suffield, Alberta",302157,0,302157
2014/2015,16,"National Defence",018,"National Defence","Waterdon Construction Ltd, Ottawa, Ontario","Multi Option Simulation Compound, Ottawa, Ontario",731532,576532,731532
2014/2015,16,"National Defence",018,"National Defence","Waterdon Construction Ltd, Ottawa, Ontario","Two Storey Administrative Building, Ottawa, Ontario",709757,709757,709757
2014/2015,16,"National Defence",018,"National Defence","Webster Electric Ltd, Courtenay, British Columbia","Replace Switch Gear RAPPRI (Winchelsea Island and Fairwinds), Esquimalt, British Columbia",427985,129810,129810
2014/2015,16,"National Defence",018,"National Defence","Western Weather Protector Ltd, St Albert, Alberta","Replace Roof Building 187, Edmonton, Alberta",498569,498569,498569
2014/2015,16,"National Defence",018,"National Defence","Westridge Construction Ltd, Regina, Saskatchewan","Upgrade Gable-End Walls Regina Armoury, Regina, Saskatchewan",489287,489287,489287
2014/2015,16,"National Defence",018,"National Defence","Williams Scotsman of Canada Inc, Abbotsford, British Columbia","Lease of Modular Trailer Complex, Chilliwack, British Columbia",1482222,19389,1482222
2014/2015,16,"National Defence",018,"National Defence","Williams Scotsman of Canada Inc, Ottawa, Ontario","Provision of Temporary Building Royal Military College RMC#60, Kingston, Ontario",314302,17000,271902
2014/2015,16,"National Defence",018,"National Defence","Wilson Builders Ltd, Fredericton, New Brunswick","Foundation Digs CFHA, Gagetown, New Brunswick",617863,617863,617863
2014/2015,16,"National Defence",018,"National Defence","XL Electric Limited, Dartmouth, Nova Scotia","Jetty NA Upgrade Shore Power, Halifax, Nova Scotia",532676,461000,461000
2014/2015,16,"National Defence",018,"National Defence","XL Electric Limited, Dartmouth, Nova Scotia","Shearwater tunnel upgrade (electrical system/ lights/ plugs/ panels), Halifax, Nova Scotia",480890,204463,204463
2014/2015,16,"National Defence",018,"National Defence","2086370 Ontario Inc, Bloomfield, Ontario","CFHA Minor Recap M & UU Style residential housing units, Kingston, Ontario",529976,514976,514976
2014/2015,16,"National Defence",018,"National Defence","2086370 Ontario Inc, Bloomfield, Ontario","CFHA Recap N Style, Kingston, Ontario",257692,257692,257692
2014/2015,16,"National Defence",018,"National Defence","2347962 Ontario Inc o/a Kent Construction, Petawawa, Ontario","Renovate kitchens in houses/ duplexes/ quads/ and apartments, Petawawa, Ontario",609972,609972,609972
2014/2015,16,"National Defence",018,"National Defence","2852-6648 Quebec Inc Excavation L M R, Saguenay, Quebec","Recap Main Wharf HMCS Champ Chicoutimi Naval Reserve, Bagotville, Quebec",431847,372534,372534
2014/2015,16,"National Defence",018,"National Defence","44980 Nfld Inc, Happy Valley-Goose Bay, Newfoundland and Labrador","Install New GRA Perimeter Fence, Happy Valley-Goose Bay, Newfoundland and Labrador",518000,209875,518000
2014/2015,16,"National Defence",018,"National Defence","9215-1083 Québec Inc / Entreprise Étoile, Montréal, Quebec","Funded Standing offer agreement - Painting Contractor, Montréal, Quebec",669545,109035,286522
2014/2015,16,"National Defence",018,"National Defence","9250 - 3150 Quebec Inc, Kirkland, Quebec","Renovate kitchens in row houses, Petawawa, Ontario",453360,453360,453360
2014/2015,16,"National Defence",018,"National Defence","9250 - 3150 Quebec Inc, Kirkland, Quebec","Rewire and Re-Insulation on residential housing units, Petawawa, Ontario",951700,951700,951700
2014/2015,16,"National Defence",018,"National Defence","9271-3247 Quebec Inc, Saint-Georges, Quebec **","Leasehold improvements of taxes services office, Québec, Quebec",445000,38703,38703
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs","Construction Socam Ltée, Laval, Quebec**","Ste-Anne Hospital Modernization project, Sainte-Anne-de-Bellevue, Quebec",22162178,0,22162178
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs","Contracts under $250,000 and cost plus
contracts under $25,000(6 contractors)",Total,0,450145,0
2014/2015,11,Health,022,Health,"Architecture49 Inc, Ottawa, Ontario**","Construction Design Banting Building, Ottawa, Ontario",1941454,333176,1860830
2014/2015,11,Health,022,Health,"Contracts under $250,000 and cost plus contracts of less than $25,000 (6 contractors)",Total,0,569162,0
2014/2015,11,Health,022,Health,"McDonald Brothers Construction Inc, Ottawa, Ontario**","Construction Design Banting Building, Ottawa, Ontario",17690253,10552001,10829001
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Applied Electronics Ltd, Mississauga, Ontario","Purchase and installation of audio/visual equipment, Regina, Saskatchewan",1286185,1286185,1286185
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Beton Mobile St-Alphonse Inc, St-Alphonse, Quebec","Parking lot expansion, St-Jean, Quebec",320870,320170,320170
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","BECC Construction Group Ltd, Brampton, Ontario","New Great Lakes Marine Security Operations Centre construction, Niagara, Ontario",11177142,2600064,11177142
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Can-Tec Drafting Services Ltd, Winnipeg, Manitoba","Architecture and engineering services for new detachment, Island Lake, Manitoba",407000,109700,254001
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Castle Rock Construction, Saint John, New Brunswick**","Construction of new government of Canada building for RCMP Forensic Identification Services, Moncton, New Brunswick",3072908,2121833,2121833
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Continental Casualty Company, Calgary, Alberta**","Fort Walsh cadet accommodation building, Regina, Saskatchewan",24773048,13679750,23005915
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Contracts under $250,000 and cost plus contracts under $25,0000 (102 contractors)",Total,0,19006011,0
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Donald A Giddings Law Corporation, Smithers, British Columbia**","Acquire residence, Dease Lake, British Columbia",255371,255371,255371
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","DSRA Architecture Inc, Halifax, Nova Scotia","Architecture and engineering services for new detachment, Ingonish Beach, Nova Scotia",324800,231765,289823
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","DSRA Architecture Inc, Halifax, Nova Scotia","Consulting services, Twillingate, Newfoundland and Labrador",329589,329589,329589
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","EXP Architects Inc, Fredericton, New Brunswick","Bible Hill expansion project, Bible Hill, Nova Scotia",380000,57612,57612
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","EXP Architects Inc, Fredericton, New Brunswick","Design of detachment, St-Leonard, New Brunswick",788177,0,0
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","EXP Architects Inc, Fredericton, New Brunswick","Detachment design services, Bible Hill, Nova Scotia",386411,386411,386411
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","FSC Inc, Ottawa, Ontario","Purchase and installation of security system, Various locations, Various provinces",259853,34344,259852
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Greyback Construction Ltd, Penticton, British Columbia","Construction of building, Anahim Lake, British Columbia",7082276,160625,160625
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Gus Poirier Construction Ltd, Smithers, British Columbia**","Detachment construction, Fraser Lake, British Columbia",2391578,0,2391578
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Haworth Ltd, Ottawa, Ontario","New Great Lakes Marine Security Operations Centre construction, Niagara, Ontario",272411,16420,272411
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","IBI/HB Group, Vancouver, British Columbia","Architecture and engineering services for new detachment, Anahim Lake, British Columbia",339500,9000,339137
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Joneljim Concrete Construction, Sydney, Nova Scotia","Detachment construction, Ingonish, Nova Scotia",4433482,1266293,1266293
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","JC Sulphur Construction Ltd, Ottawa, Ontario","Construction at TPOF, Ottawa, Ontario",5445396,4103926,4725409
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Kadam Developments Ltd, Saskatoon, Saskatchewan","Transportable cell facility, Deschambault Lake, Saskatchewan",372800,372800,372800
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Kadam Developments Ltd, Saskatoon, Saskatchewan","Transportable cell facility, Onion Lake, Saskatchewan",298052,14393,298052
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Karwood Estates, Paradise, Newfoundland and Labrador**","Purchase property, Whiteborne, Newfoundland and Labrador",421778,421778,421778
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Laurin Group, Ottawa, Ontario","Construction of training facility, Ottawa, Ontario",1280897,28443,1280896
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Maclachlin McNab Hembroff, Lethbridge, Alberta**","Acquisition of new subdivision, Coaldale, Alberta",1599348,1599348,1599348
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","MPM Construction Services Ltd, Regina, Saskatchewan","Depot redevelopment D block, Regina, Saskatchewan",555424,163923,555424
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Newton Enterprises, Newton, Manitoba","Construction detachment, Island Lake, Manitoba",6964375,3726024,3726024
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Number Ten Architectural Group, Victoria, British Columbia","Architecture and engineering services for new detachment, 100 Mile House, British Columbia",309026,202048,292628
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","NORR Limited, Ottawa, Ontario","Architecture and engineering services for armoury expansion, Ottawa, Ontario",649697,96499,622747
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Parkin Architects Ltd, Ottawa, Ontario","Architecture and engineering services for new detachment, Arviat, Nunavut",619340,247252,247252
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Penn-Co Construction Canada 2003 Ltd, Blumenort, Manitoba","New detachment, Maidstone, Saskatchewan",5843483,0,0
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Piche Bros Contracting Inc, Okanagan Centre, British Columbia","Construction of fourplex accommodation, Wollaston Lake, Saskatchewan",1415454,1415454,1415454
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Piche Bros Contracting Inc, Okanagan Centre, British Columbia","Detachment construction, Manning, Alberta",4436453,493428,4436453
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Constructors Canada Inc, Winnipeg, Manitoba","Detachment construction, Gypsumville, Manitoba",4150451,3057629,4044271
