Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Neptune Security Services Inc, Mississauga, Ontario","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, Borden, Ontario","Travaux de construction - Bâtiments, Borden, Ontario",445451,365901,445451
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Neptune Security Services Inc, Mississauga, Ontario","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, Borden, Ontario","Travaux de construction - Bâtiments, Borden, Ontario",1707327,1500332,1609332
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Neptune Security Services Inc, Mississauga, Ontario","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, Kingston, Ontario","Travaux de construction - Bâtiments, Kingston, Ontario",1178593,1178593,1178593
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Neptune Security Services Inc, Mississauga, Ontario","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, Mississauga, Ontario","Travaux de construction - Bâtiments, Mississauga, Ontario",612040,208153,208153
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Neptune Security Services Inc, Mississauga, Ontario","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, Mississauga, Ontario","Travaux de construction - Bâtiments, Mississauga, Ontario",1099515,1071505,1071505
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Neptune Security Services Inc, Mississauga, Ontario","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, North Bay, Ontario","Travaux de construction - Bâtiments, North Bay, Ontario",350336,19384,350336
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Neptune Security Services Inc, Mississauga, Ontario","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, Toronto, Ontario","Travaux de construction - Bâtiments, Toronto, Ontario",1101916,667713,667713
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","North Country Logistics ltd, Yellowknife, Northwest Territories","North Country Logistics ltd, Yellowknife, Territoires du Nord-Ouest","Construction Works - Buildings, Yellowknife, Northwest Territories","Travaux de construction - Bâtiments, Yellowknife, Territoires du Nord-Ouest",3329008,2102354,3329008
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","North West Builders Inc, Yellowknife, Northwest Territories","North West Builders Inc, Yellowknife, Territoires du Nord-Ouest","Construction Works - Buildings, Yellowknife, Northwest Territories","Travaux de construction - Bâtiments, Yellowknife, Territoires du Nord-Ouest",343516,0,343516
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Northside Ventilation Ltd, Killarney Road, New Brunswick","Northside Ventilation Ltd, Killarney Road, Nouveau-Brunswick","Construction Works - Buildings, Gagetown, New Brunswick","Travaux de construction - Bâtiments, Gagetown, Nouveau-Brunswick",315912,28880,315912
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Northside Ventilation Ltd, Killarney Road, New Brunswick","Northside Ventilation Ltd, Killarney Road, Nouveau-Brunswick","Construction Works - Buildings, Gagetown, New Brunswick","Travaux de construction - Bâtiments, Gagetown, Nouveau-Brunswick",884645,884645,884645
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Notra Inc, Ottawa, Ontario","Notra Inc, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario","Travaux de construction - Bâtiments, Petawawa, Ontario",507530,826,215790
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Notra Inc, Ottawa, Ontario","Notra Inc, Ottawa, Ontario","Construction Works - Buildings, Winnipeg, Manitoba","Travaux de construction - Bâtiments, Winnipeg, Manitoba",1118949,661612,688349
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Nova Mechanical Systems Ltd, Bonnyville, Alberta","Nova Mechanical Systems Ltd, Bonnyville, Alberta","Construction Works - Buildings, Cold Lake, Alberta","Travaux de construction - Bâtiments, Cold Lake, Alberta",1205555,1166362,1195555
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Nu-View Homes Ltd, Roblin, British Columbia","Nu-View Homes Ltd, Roblin, Colombie-Britannique","Construction Works - Buildings, Roblin, British Columbia","Travaux de construction - Bâtiments, Roblin, Colombie-Britannique",4740615,2200207,4740615
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Number Ten Architectural, Victoria, British Columbia","Number Ten Architectural, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",275374,275316,275316
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Nunami Stantec Limited, Rankin Inlet, Nunavut","Nunami Stantec Limited, Rankin Inlet, Nunavut","Construction Works - Buildings, Rankin Inlet, Ontario","Travaux de construction - Bâtiments, Rankin Inlet, Ontario",250256,247157,247157
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","NGC Nunatsiavut Construction Inc, Happy Valley-Goose Bay, Newfoundland & Labrador","NGC Nunatsiavut Construction Inc, Happy Valley-Goose Bay, Terre-Neuve-et-Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador","Travaux de construction - Bâtiments, Happy Valley-Goose Bay, Terre-Neuve-et-Labrador",655298,71101,655298
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","NUR Construction Ltd, Cold Lake, Alberta","NUR Construction Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta","Travaux de construction - Bâtiments, Cold Lake, Alberta",595099,268168,268168
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","NUR Construction Ltd, Cold Lake, Alberta","NUR Construction Ltd, Cold Lake, Alberta","Construction Works - Buildings, Trenton, Ontario","Travaux de construction - Bâtiments, Trenton, Ontario",2013073,247442,2013073
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Olson Construction and Consulting, Wainwright, Alberta","Olson Construction and Consulting, Wainwright, Alberta","Construction Works - Buildings, Wainwright, Alberta","Travaux de construction - Bâtiments, Wainwright, Alberta",508220,54995,54995
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Orion Construction & Management Co Ltd, Toronto, Ontario","Orion Construction & Management Co Ltd, Toronto, Ontario","Construction Works - Buildings, Toronto, Ontario","Travaux de construction - Bâtiments, Toronto, Ontario",5188059,3499771,4279619
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Osprey Electric Ltd, Campbell River, British Columbia","Osprey Electric Ltd, Campbell River, Colombie-Britannique","Construction Works - Buildings, Yellowknife, Northwest Territories","Travaux de construction - Bâtiments, Yellowknife, Territoires du Nord-Ouest",1337932,800282,1313369
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Perfection Paving Ltd, Fredericton, New Brunswick","Perfection Paving Ltd, Fredericton, Nouveau-Brunswick","Construction Works - Buildings, Fredericton, New Brunswick","Travaux de construction - Bâtiments, Fredericton, Nouveau-Brunswick",2612513,2612513,2612513
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Philson Ltd, Hanwell, New Brunswick","Philson Ltd, Hanwell, Nouveau-Brunswick","Construction Works - Buildings, Gagetown, New Brunswick","Travaux de construction - Bâtiments, Gagetown, Nouveau-Brunswick",700086,84420,700086
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Philson Ltd, Hanwell, New Brunswick","Philson Ltd, Hanwell, Nouveau-Brunswick","Construction Works - Buildings, Hanwell, New Brunswick","Travaux de construction - Bâtiments, Hanwell, Nouveau-Brunswick",6592243,3574127,3574127
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Philson Ltd, Hanwell, New Brunswick","Philson Ltd, Hanwell, Nouveau-Brunswick","Construction Works - Buildings, Hanwell, New Brunswick","Travaux de construction - Bâtiments, Hanwell, Nouveau-Brunswick",1000308,695046,695046
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Philson Ltd, Hanwell, New Brunswick","Philson Ltd, Hanwell, Nouveau-Brunswick","Construction Works - Buildings, Hanwell, New Brunswick","Travaux de construction - Bâtiments, Hanwell, Nouveau-Brunswick",276720,139664,139664
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Pincor Ltee, Sorel-Tracy, Quebec","Pincor Ltee, Sorel-Tracy, Québec","Construction Works - Buildings, Sorel-Tracy, Quebec","Travaux de construction - Bâtiments, Sorel-Tracy, Québec",766649,471925,471925
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Plan Group Inc, Deep River, Ontario","Plan Group Inc, Deep River, Ontario","Construction Works - Buildings, Petawawa, Ontario","Travaux de construction - Bâtiments, Petawawa, Ontario",815984,488277,815984
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Plan Group, Ottawa, Ontario","Plan Group, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario","Travaux de construction - Bâtiments, Petawawa, Ontario",1303499,968239,1204461
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Plomberie KRTB Inc, Rivière du Loup, Quebec","Plomberie KRTB Inc, Rivière du Loup, Québec","Construction Works - Buildings, Valcartier, Quebec","Travaux de construction - Bâtiments, Valcartier, Québec",477382,311120,477382
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","PnG Custom Builders Inc, Chestermere, Alberta","PnG Custom Builders Inc, Chestermere, Alberta","Construction Works - Buildings, Suffield, Alberta","Travaux de construction - Bâtiments, Suffield, Alberta",761944,500208,500208
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Poly-Toiture Inc, Jonquière, Quebec","Poly-Toiture Inc, Jonquière, Québec","Construction Works - Buildings, Jonquière, Quebec","Travaux de construction - Bâtiments, Jonquière, Québec",1611200,0,0
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Polyval Construction Inc, St-Hubert, Quebec","Polyval Construction Inc, St-Hubert, Québec","Construction Works - Buildings, Montréal, Quebec","Travaux de construction - Bâtiments, Montréal, Québec",763272,221385,763272
